train/rewards/chosen,train/rewards/rejected,train/rewards/margins
0.8453202247619629,-0.5488741993904114,1.394194483757019
7.803360939025879,-8.964375495910645,16.76773452758789
7.3872480392456055,-7.9108734130859375,15.298121452331543
,,
9.984498977661133,-12.629587173461914,22.61408805847168
10.323816299438477,-13.50519847869873,23.82901382446289
10.106142044067383,-14.027986526489258,24.13412857055664
11.668745040893555,-13.839556694030762,25.508304595947266
11.179788589477539,-14.418658256530762,25.598447799682617
12.786619186401367,-18.07118797302246,30.85780906677246
13.448282241821289,-18.78316879272461,32.231449127197266
12.564438819885254,-17.53390121459961,30.098339080810547
13.604411125183105,-19.19772720336914,32.80213928222656
13.17333698272705,-19.243480682373047,32.41681671142578
13.246328353881836,-17.337614059448242,30.583942413330078
13.153671264648438,-16.993371963500977,30.147043228149414
14.289812088012695,-21.86113929748535,36.15095138549805
14.267646789550781,-20.73366928100586,35.001312255859375
14.577859878540039,-18.2771053314209,32.85496139526367
14.408042907714844,-19.00257682800293,33.41061782836914
,,
14.81298542022705,-21.109615325927734,35.92259979248047
14.807289123535156,-18.315946578979492,33.12323760986328
15.283914566040039,-21.85491371154785,37.138832092285156
14.000555038452148,-20.873178482055664,34.87373352050781
14.859967231750488,-22.26631736755371,37.126285552978516
14.806549072265625,-22.583934783935547,37.390480041503906
14.768298149108887,-23.65030288696289,38.41859817504883
14.603175163269043,-21.19710350036621,35.8002815246582
14.994049072265625,-20.589412689208984,35.583457946777344
14.750284194946289,-19.079875946044922,33.830162048339844
,,
14.976186752319336,-20.534818649291992,35.511009216308594
13.037927627563477,-22.436511993408203,35.47443771362305
15.186372756958008,-20.136585235595703,35.322959899902344
14.522575378417969,-20.066635131835938,34.589210510253906
15.788276672363281,-23.197940826416016,38.9862174987793
14.744634628295898,-19.408504486083984,34.153141021728516
,,
16.482833862304688,-22.99985122680664,39.482688903808594
15.326571464538574,-21.007915496826172,36.3344841003418
15.679618835449219,-24.30236053466797,39.98197937011719
15.394279479980469,-23.504541397094727,38.89881896972656
15.792877197265625,-24.939870834350586,40.732749938964844
14.745492935180664,-22.84262466430664,37.58811950683594
16.049917221069336,-23.673873901367188,39.723793029785156
16.1740779876709,-25.56355857849121,41.737632751464844
15.728185653686523,-23.48345184326172,39.21164321899414
15.239450454711914,-22.40072250366211,37.64017105102539
16.089599609375,-23.43259048461914,39.522186279296875
15.320867538452148,-23.768224716186523,39.08909225463867
16.3238582611084,-23.18501853942871,39.50887680053711
15.835545539855957,-22.95431900024414,38.789859771728516
,,
16.15414810180664,-24.079498291015625,40.233646392822266
16.06888771057129,-22.723270416259766,38.79215621948242
16.220462799072266,-23.16298484802246,39.383445739746094
15.669387817382812,-23.49392318725586,39.16331100463867
15.625215530395508,-23.46633529663086,39.091548919677734
15.381799697875977,-21.53927993774414,36.92108154296875
15.850561141967773,-22.54385757446289,38.3944206237793
,,
15.624201774597168,-23.48209571838379,39.106300354003906
15.308934211730957,-23.625179290771484,38.93411636352539
14.980222702026367,-23.251741409301758,38.231964111328125
14.272990226745605,-21.67093276977539,35.94392776489258
16.771915435791016,-21.065908432006836,37.837825775146484
,,
15.667837142944336,-24.08155059814453,39.7493896484375
14.815370559692383,-24.17597198486328,38.9913444519043
14.828985214233398,-23.67184066772461,38.50082778930664
15.274633407592773,-23.396169662475586,38.670806884765625
16.203014373779297,-22.867538452148438,39.07054901123047
16.009016036987305,-21.282304763793945,37.291316986083984
15.961984634399414,-25.039520263671875,41.00150680541992
15.741666793823242,-26.315250396728516,42.05691909790039
15.8606538772583,-22.878173828125,38.73882293701172
16.232219696044922,-24.407625198364258,40.63984298706055
16.072216033935547,-24.582443237304688,40.654659271240234
14.99376392364502,-19.699443817138672,34.693206787109375
16.49544906616211,-24.167617797851562,40.663063049316406
16.357961654663086,-24.756752014160156,41.114715576171875
14.715866088867188,-24.475610733032227,39.19147491455078
15.827186584472656,-26.537860870361328,42.36504364013672
15.888711929321289,-22.079505920410156,37.96821975708008
16.1278133392334,-24.33836555480957,40.46617889404297
16.57208824157715,-25.07443618774414,41.646522521972656
16.06833839416504,-23.281198501586914,39.34954071044922
15.908307075500488,-21.098918914794922,37.007225036621094
15.510350227355957,-22.145233154296875,37.65558624267578
