train/rewards/chosen,train/rewards/rejected,train/rewards/margins
,,
5.833616256713867,-5.659438610076904,11.493056297302246
5.813979148864746,-5.45265531539917,11.266633987426758
5.434139251708984,-5.915293216705322,11.349431991577148
5.499423503875732,-7.200220584869385,12.6996431350708
5.694512367248535,-9.465982437133789,15.160494804382324
5.748076438903809,-9.856493949890137,15.604570388793945
7.481528282165527,-9.53069019317627,17.012218475341797
5.872590065002441,-10.619140625,16.49173355102539
4.799145698547363,-10.881355285644531,15.680500984191895
5.787924289703369,-12.70964241027832,18.49756622314453
6.03399658203125,-11.93204116821289,17.96603775024414
6.705019950866699,-14.014172554016113,20.719194412231445
4.8897705078125,-14.037734985351562,18.927505493164062
6.2655487060546875,-14.99629020690918,21.2618408203125
6.347039222717285,-16.928791046142578,23.275829315185547
7.030156135559082,-16.81705093383789,23.847204208374023
6.091245174407959,-16.037677764892578,22.128925323486328
4.6377177238464355,-16.174753189086914,20.812469482421875
4.521918296813965,-17.977924346923828,22.499841690063477
5.9659423828125,-18.39485740661621,24.36079978942871
6.547818183898926,-17.532459259033203,24.08027458190918
6.599696159362793,-13.516508102416992,20.1162052154541
5.003098487854004,-19.462703704833984,24.465801239013672
5.538288116455078,-18.648252487182617,24.186542510986328
4.4008355140686035,-21.030078887939453,25.43091583251953
2.9259347915649414,-21.351789474487305,24.277721405029297
4.6194047927856445,-20.782791137695312,25.40219497680664
1.7166048288345337,-20.514036178588867,22.23064422607422
3.4515395164489746,-21.688541412353516,25.14008331298828
2.4233593940734863,-22.555156707763672,24.978513717651367
3.5357978343963623,-24.548908233642578,28.084705352783203
3.7991156578063965,-22.024105072021484,25.82322120666504
3.0732674598693848,-21.17412757873535,24.247394561767578
2.9612152576446533,-23.421993255615234,26.38320541381836
3.703720808029175,-23.194313049316406,26.898035049438477
2.9426426887512207,-21.11923599243164,24.061878204345703
3.7426533699035645,-21.433258056640625,25.175912857055664
4.142207622528076,-22.385135650634766,26.52734375
0.9878447651863098,-24.08045196533203,25.068294525146484
4.683180809020996,-23.628400802612305,28.311580657958984
2.931562900543213,-23.29254150390625,26.224105834960938
4.1075849533081055,-24.941850662231445,29.049434661865234
3.5488834381103516,-24.199474334716797,27.74835777282715
2.918318510055542,-25.370227813720703,28.288543701171875
3.6493124961853027,-24.663728713989258,28.313039779663086
2.6468117237091064,-25.29229164123535,27.939098358154297
1.7630393505096436,-26.2309627532959,27.994003295898438
3.864489793777466,-22.663246154785156,26.527734756469727
2.039637804031372,-27.29561424255371,29.335254669189453
3.794808864593506,-24.558406829833984,28.35321617126465
2.83365535736084,-24.340335845947266,27.173992156982422
0.5514301657676697,-26.089853286743164,26.641284942626953
3.4922497272491455,-22.088863372802734,25.581113815307617
2.3332877159118652,-24.15732192993164,26.490610122680664
1.9922847747802734,-23.49892234802246,25.4912052154541
3.1693596839904785,-24.461423873901367,27.630786895751953
2.718991279602051,-24.94327163696289,27.66226577758789
3.183150053024292,-24.56951332092285,27.752660751342773
2.0354692935943604,-24.830921173095703,26.866390228271484
2.0417611598968506,-26.392688751220703,28.434444427490234
2.245739459991455,-23.37946319580078,25.625202178955078
3.4464869499206543,-25.60128402709961,29.04776954650879
2.1653246879577637,-23.188655853271484,25.353979110717773
2.5706021785736084,-24.591976165771484,27.16257667541504
2.707197666168213,-25.439664840698242,28.146862030029297
2.5048203468322754,-24.517404556274414,27.0222225189209
3.0959439277648926,-23.200109481811523,26.296056747436523
1.0920531749725342,-25.701541900634766,26.793594360351562
1.2612364292144775,-25.911169052124023,27.172405242919922
2.279524564743042,-25.695180892944336,27.974706649780273
1.3516632318496704,-24.895299911499023,26.246963500976562
2.8919568061828613,-26.570322036743164,29.462276458740234
0.8865585327148438,-26.063922882080078,26.95047950744629
0.0019137144554406404,-27.88089370727539,27.8828067779541
2.1230366230010986,-23.986141204833984,26.109180450439453
2.7634501457214355,-26.846019744873047,29.609472274780273
1.5055692195892334,-27.311050415039062,28.816619873046875
1.0519764423370361,-24.86651611328125,25.91849136352539
2.2481205463409424,-25.503948211669922,27.7520694732666
1.3722784519195557,-26.826171875,28.19845199584961
0.20768031477928162,-28.751708984375,28.95939064025879
2.9394216537475586,-25.910388946533203,28.84981346130371
2.402270793914795,-26.242267608642578,28.6445369720459
0.42783722281455994,-27.597244262695312,28.02507972717285
1.1957768201828003,-26.939855575561523,28.135629653930664
0.9647817611694336,-28.85988998413086,29.82467269897461
1.2743396759033203,-27.558252334594727,28.832592010498047
1.5535635948181152,-26.030757904052734,27.584320068359375
2.753370761871338,-29.121337890625,31.874706268310547
1.2247051000595093,-28.026840209960938,29.251544952392578
1.54059898853302,-27.097814559936523,28.638416290283203
1.4130728244781494,-27.23898696899414,28.65205955505371
2.6574249267578125,-24.819751739501953,27.4771785736084
0.734508216381073,-26.86551284790039,27.60001564025879
2.303593158721924,-29.074230194091797,31.377826690673828
0.5427058935165405,-27.058673858642578,27.601375579833984
1.0415161848068237,-29.136554718017578,30.178070068359375
1.0210740566253662,-28.300479888916016,29.32155418395996
0.9066811800003052,-25.575674057006836,26.482357025146484
2.2598233222961426,-26.288497924804688,28.548320770263672
-0.2147897183895111,-28.856985092163086,28.642192840576172
3.3690438270568848,-26.213375091552734,29.58241844177246
0.558459460735321,-27.407470703125,27.965930938720703
2.623645067214966,-24.55967140197754,27.183313369750977
0.2111368179321289,-27.579730987548828,27.790868759155273
1.4592477083206177,-28.050302505493164,29.50954818725586
1.5625503063201904,-27.24673080444336,28.809284210205078
0.17912188172340393,-27.083660125732422,27.262781143188477
1.1986286640167236,-28.69000244140625,29.88863182067871
1.843841314315796,-27.147897720336914,28.99173927307129
2.7828729152679443,-26.350208282470703,29.13307762145996
-0.026732349768280983,-28.149616241455078,28.122882843017578
0.9992616772651672,-27.635482788085938,28.63474464416504
0.4792957305908203,-26.419986724853516,26.899280548095703
2.6712307929992676,-24.109750747680664,26.780981063842773
1.1661678552627563,-27.625308990478516,28.79147720336914
2.525911808013916,-25.728368759155273,28.254283905029297
1.8569272756576538,-27.2611083984375,29.1180362701416
0.9685616493225098,-28.301904678344727,29.270465850830078
2.416433334350586,-26.5076961517334,28.92413330078125
1.2539026737213135,-29.551544189453125,30.80544662475586
2.479215383529663,-27.90842056274414,30.38763427734375
1.7216145992279053,-26.8072509765625,28.528865814208984
0.08174362033605576,-29.908153533935547,29.98989486694336
1.0863829851150513,-27.754013061523438,28.84039306640625
0.14960846304893494,-26.041046142578125,26.19065284729004
1.8857263326644897,-26.8178768157959,28.703603744506836
1.3646540641784668,-28.32785987854004,29.692516326904297
0.4880869388580322,-27.068958282470703,27.55704689025879
0.6228691935539246,-27.370492935180664,27.993362426757812
1.7878268957138062,-26.946130752563477,28.733959197998047
3.0238702297210693,-26.24698829650879,29.270858764648438
1.2794545888900757,-28.343334197998047,29.622793197631836
-0.24827894568443298,-27.719980239868164,27.471698760986328
1.321694016456604,-28.247365951538086,29.569061279296875
2.135819673538208,-28.078805923461914,30.21462631225586
1.5904452800750732,-28.3399715423584,29.930416107177734
1.0471010208129883,-26.57108497619629,27.618188858032227
1.6281147003173828,-27.948932647705078,29.57704734802246
2.302851438522339,-28.76739501953125,31.07024574279785
0.22768492996692657,-28.45442771911621,28.682109832763672
0.5527540445327759,-28.694454193115234,29.247207641601562
0.8481287956237793,-28.731983184814453,29.58011245727539
-2.367793560028076,-30.165279388427734,27.7974853515625
-0.5461724400520325,-30.50448989868164,29.958316802978516
2.791278839111328,-25.56015396118164,28.351430892944336
0.8168045282363892,-27.264144897460938,28.080951690673828
-0.05806143209338188,-28.436634063720703,28.378570556640625
1.3882811069488525,-26.838964462280273,28.227249145507812
-0.24472320079803467,-29.852991104125977,29.608266830444336
2.473921775817871,-28.927825927734375,31.401744842529297
2.257795810699463,-27.835535049438477,30.09332847595215
1.8339767456054688,-27.824026107788086,29.658000946044922
1.5972999334335327,-27.706218719482422,29.303516387939453
2.104872226715088,-28.921533584594727,31.02640724182129
-0.486116886138916,-28.7845401763916,28.298419952392578
-0.7402964234352112,-28.47479248046875,27.734493255615234
1.851108193397522,-27.887115478515625,29.738224029541016
1.9626636505126953,-27.370311737060547,29.332977294921875
-1.5733139514923096,-28.935077667236328,27.36176109313965
2.1733574867248535,-26.957828521728516,29.13118553161621
0.8645625114440918,-27.06414794921875,27.9287109375
0.9330083131790161,-28.0739803314209,29.00699234008789
1.3895151615142822,-26.895532608032227,28.285043716430664
0.27922946214675903,-28.372234344482422,28.651464462280273
1.8122913837432861,-27.736032485961914,29.548320770263672
2.3256592750549316,-25.638324737548828,27.9639835357666
1.3897950649261475,-27.324926376342773,28.7147216796875
2.8926801681518555,-25.737173080444336,28.62985610961914
1.7339935302734375,-28.3587703704834,30.092763900756836
1.7972261905670166,-28.745861053466797,30.5430908203125
0.002857112791389227,-29.2086238861084,29.211483001708984
0.9691814184188843,-28.469568252563477,29.43874740600586
0.16386845707893372,-28.967803955078125,29.131671905517578
0.3995930254459381,-27.622791290283203,28.022384643554688
0.9158592224121094,-29.281726837158203,30.197586059570312
0.8297322988510132,-27.170989990234375,28.000722885131836
0.6800018548965454,-27.948898315429688,28.6289005279541
0.18522778153419495,-28.101526260375977,28.286754608154297
-0.6086084842681885,-28.818002700805664,28.209396362304688
0.8238143920898438,-28.886383056640625,29.7101993560791
1.0591905117034912,-28.4393310546875,29.498523712158203
1.078401803970337,-29.550195693969727,30.628597259521484
1.6075222492218018,-28.224933624267578,29.832454681396484
2.0345120429992676,-25.798925399780273,27.833438873291016
1.156661868095398,-28.53497886657715,29.691640853881836
2.119230031967163,-26.5658016204834,28.685033798217773
0.8357968330383301,-27.1546573638916,27.990453720092773
0.6022995710372925,-27.091461181640625,27.693761825561523
0.7628713846206665,-27.901723861694336,28.664592742919922
-0.2747419476509094,-29.550048828125,29.27530860900879
0.3414970934391022,-27.075902938842773,27.417400360107422
0.6577001810073853,-28.579391479492188,29.237091064453125
1.6449906826019287,-25.841821670532227,27.48681640625
1.8421096801757812,-27.657817840576172,29.499929428100586
1.9538049697875977,-29.0933780670166,31.047183990478516
-1.4887638092041016,-28.23612403869629,26.747360229492188
1.5369293689727783,-29.970571517944336,31.50750160217285
0.7462509870529175,-29.915172576904297,30.661426544189453
0.796912431716919,-29.678491592407227,30.475406646728516
1.4611966609954834,-26.976085662841797,28.437280654907227
-1.1566507816314697,-29.82411766052246,28.667465209960938
0.29266446828842163,-28.108139038085938,28.400802612304688
1.0340639352798462,-27.94146728515625,28.975534439086914
0.8388748168945312,-29.88468360900879,30.723556518554688
-0.22343885898590088,-29.4851016998291,29.26165771484375
1.7517712116241455,-29.27725601196289,31.029022216796875
-0.8438096046447754,-27.8681640625,27.024356842041016
1.2161470651626587,-27.705602645874023,28.9217529296875
0.4268317222595215,-29.177722930908203,29.60455322265625
1.70046067237854,-26.473413467407227,28.173870086669922
1.4697457551956177,-27.390798568725586,28.860544204711914
1.817976713180542,-28.781352996826172,30.59933090209961
-0.3251727223396301,-29.30636978149414,28.9811954498291
1.0071896314620972,-28.320470809936523,29.327667236328125
2.164363145828247,-27.475753784179688,29.64011573791504
1.3853224515914917,-27.34628677368164,28.731609344482422
1.4853779077529907,-27.148468017578125,28.633846282958984
0.9476157426834106,-29.061965942382812,30.00958251953125
2.534959077835083,-25.4427433013916,27.977703094482422
0.6485639810562134,-26.48455810546875,27.133121490478516
1.9913427829742432,-28.095516204833984,30.086856842041016
1.1999458074569702,-27.446537017822266,28.646480560302734
0.8985012173652649,-29.247024536132812,30.145526885986328
1.8046764135360718,-26.782135009765625,28.58681297302246
0.8017188906669617,-29.26974105834961,30.071460723876953
1.5309520959854126,-28.10733985900879,29.638294219970703
0.678230345249176,-28.050933837890625,28.72916603088379
0.18149152398109436,-28.2040958404541,28.38558578491211
1.789502739906311,-27.58803939819336,29.37754249572754
0.9292238354682922,-29.38631820678711,30.315540313720703
0.6826964616775513,-27.992141723632812,28.67483901977539
0.7602171897888184,-29.5540771484375,30.314294815063477
0.7429550886154175,-28.798503875732422,29.541461944580078
1.0090210437774658,-28.285879135131836,29.29490089416504
2.3035147190093994,-27.643482208251953,29.946996688842773
-0.25396019220352173,-30.877460479736328,30.623498916625977
0.8770536184310913,-28.918624877929688,29.79567527770996
2.063436985015869,-29.577594757080078,31.64103126525879
-0.021047497168183327,-27.2127742767334,27.191730499267578
1.5746843814849854,-27.22147560119629,28.796157836914062
1.474550485610962,-29.599071502685547,31.073619842529297
2.8560242652893066,-26.761058807373047,29.617080688476562
0.421609491109848,-28.107568740844727,28.529178619384766
-1.250145673751831,-29.6451358795166,28.394989013671875
-0.1598092019557953,-29.021020889282227,28.8612117767334
2.357175350189209,-27.08888816833496,29.446063995361328
0.7407073378562927,-28.396297454833984,29.137004852294922
2.640446186065674,-28.474132537841797,31.114578247070312
0.3773559629917145,-28.450597763061523,28.827953338623047
1.627096176147461,-28.585689544677734,30.212787628173828
-0.09000051021575928,-28.49635887145996,28.406360626220703
-1.4611361026763916,-30.88240623474121,29.421268463134766
1.1816956996917725,-27.595937728881836,28.777633666992188
0.21218445897102356,-30.514934539794922,30.727121353149414
2.246821403503418,-27.194971084594727,29.441791534423828
2.1825101375579834,-28.044179916381836,30.2266902923584
0.4935062527656555,-29.679941177368164,30.173450469970703
2.340486526489258,-28.835866928100586,31.176355361938477
-0.41860848665237427,-29.829212188720703,29.410598754882812
0.37748271226882935,-28.64847755432129,29.02596092224121
1.9487841129302979,-27.725128173828125,29.673913955688477
1.1022040843963623,-27.633474349975586,28.735675811767578
2.1353812217712402,-28.151107788085938,30.286489486694336
0.8486047983169556,-28.441030502319336,29.289630889892578
-0.36412379145622253,-30.482707977294922,30.118581771850586
1.2755237817764282,-28.149383544921875,29.424907684326172
2.524212598800659,-29.585674285888672,32.109886169433594
0.4029451310634613,-29.980030059814453,30.38297462463379
0.26064831018447876,-28.704849243164062,28.965496063232422
0.10542092472314835,-29.9315242767334,30.036951065063477
-0.48027485609054565,-30.965831756591797,30.48555564880371
2.091654062271118,-29.206607818603516,31.298259735107422
-0.023855675011873245,-30.380584716796875,30.356731414794922
-2.605844020843506,-30.717010498046875,28.11116600036621
1.6018445491790771,-29.332529067993164,30.934371948242188
1.9939305782318115,-29.55511474609375,31.549047470092773
-0.3355756402015686,-30.518024444580078,30.182449340820312
2.2446234226226807,-28.518224716186523,30.76285171508789
1.1982262134552002,-27.752506256103516,28.950729370117188
1.764944314956665,-28.283618927001953,30.04856300354004
2.3518378734588623,-28.11188316345215,30.46372413635254
1.0316027402877808,-29.516021728515625,30.547626495361328
1.2091796398162842,-29.4178466796875,30.62701988220215
0.48329979181289673,-27.61774253845215,28.101043701171875
1.6500259637832642,-27.547348022460938,29.197372436523438
0.2320002019405365,-30.236623764038086,30.468624114990234
0.7715940475463867,-28.206035614013672,28.97762680053711
-0.5124924778938293,-30.384109497070312,29.871618270874023
1.809967041015625,-26.959087371826172,28.769054412841797
1.191967248916626,-30.4300537109375,31.622020721435547
1.0081499814987183,-29.26857566833496,30.276723861694336
0.5717194676399231,-29.94613265991211,30.517852783203125
0.028272051364183426,-28.70371437072754,28.731983184814453
2.1206843852996826,-28.15622901916504,30.27691650390625
0.009784316644072533,-29.471939086914062,29.48172378540039
1.2303669452667236,-28.914119720458984,30.144489288330078
2.236170530319214,-28.042110443115234,30.27828025817871
2.0117855072021484,-29.4628963470459,31.474681854248047
1.1044648885726929,-28.964736938476562,30.069202423095703
,,
-0.5802260637283325,-31.512313842773438,30.93208885192871
2.78621768951416,-28.503128051757812,31.28934669494629
-0.6224450469017029,-28.841445922851562,28.218997955322266
1.0787475109100342,-27.072925567626953,28.15167236328125
0.9411951899528503,-29.184600830078125,30.125797271728516
-0.20908284187316895,-31.57314109802246,31.364055633544922
0.06656394153833389,-31.02605628967285,31.092620849609375
-0.9488798975944519,-29.29570960998535,28.34682846069336
0.9136036038398743,-30.412113189697266,31.325714111328125
-0.9342664480209351,-28.657360076904297,27.723093032836914
1.0619571208953857,-27.60373878479004,28.665695190429688
1.3395845890045166,-27.6986026763916,29.03818702697754
1.9093316793441772,-27.8265323638916,29.735864639282227
1.270137071609497,-29.21755599975586,30.487695693969727
2.171351671218872,-26.44086265563965,28.612213134765625
0.7917855381965637,-29.72052001953125,30.51230812072754
2.5913147926330566,-26.755813598632812,29.347126007080078
1.7824287414550781,-27.40732765197754,29.18975830078125
0.21768638491630554,-29.716445922851562,29.934133529663086
0.24742193520069122,-29.321691513061523,29.569116592407227
2.1219642162323,-26.599239349365234,28.721202850341797
-0.20058055222034454,-29.672077178955078,29.47149658203125
0.1885862648487091,-28.245468139648438,28.434057235717773
0.9917108416557312,-31.331396102905273,32.32310485839844
1.3748083114624023,-29.68754005432129,31.06234359741211
-0.01728752814233303,-28.9310359954834,28.91375160217285
2.533424139022827,-28.144454956054688,30.67787742614746
,,
-0.4872507154941559,-29.61577796936035,29.128528594970703
1.7133617401123047,-27.1859130859375,28.899276733398438
-0.2776259481906891,-31.0775203704834,30.799896240234375
0.044416237622499466,-30.563404083251953,30.607824325561523
0.9328959584236145,-29.35502052307129,30.287921905517578
1.3070319890975952,-28.836828231811523,30.14385986328125
2.4114251136779785,-29.668994903564453,32.080421447753906
1.1258833408355713,-28.959569931030273,30.0854549407959
0.12425704300403595,-27.55649185180664,27.680749893188477
1.292462944984436,-28.601064682006836,29.893529891967773
0.760038435459137,-29.30971336364746,30.069753646850586
2.3533742427825928,-27.848705291748047,30.202077865600586
1.736401915550232,-31.824260711669922,33.56066131591797
2.6756210327148438,-27.798725128173828,30.474346160888672
0.163400799036026,-30.335315704345703,30.498714447021484
-0.5672279596328735,-28.97809410095215,28.410863876342773
1.7784290313720703,-28.79416275024414,30.572589874267578
1.5375711917877197,-27.597515106201172,29.135086059570312
-0.07050184905529022,-30.851688385009766,30.78118896484375
1.748753309249878,-28.63916015625,30.38791275024414
